place_id,menu_name,menu_tag,description,price,price_raw
c39a0da2-3377-54d8-a2f3-025ac07a8702,서비스 이용이 제한되었습니다.,,,,
c39a0da2-3377-54d8-a2f3-025ac07a8702,과도한 접근 요청으로 서비스 이용이 제한되었습니다.,,,,
c39a0da2-3377-54d8-a2f3-025ac07a8702,잠시 후 다시 시도해주세요.,,IP: 211.192.210.178(2026.03.09 14:38:02),,
c39a0da2-3377-54d8-a2f3-025ac07a8702,이전화면새로고침,,,,
143d6714-302f-54c2-a809-300899acc40c,포장,,,,
143d6714-302f-54c2-a809-300899acc40c,배달,,,,
143d6714-302f-54c2-a809-300899acc40c,대표메뉴,대표,,,
143d6714-302f-54c2-a809-300899acc40c,(ICE)아메리카노,대표,"(기본 2샷) 메가MGC커피 블렌드 원두로 추출한 에스프레소에 물을 더해, 풍부한 바디감을 느낄 수 있는 스탠다드 커피",3000,"3,000원"
143d6714-302f-54c2-a809-300899acc40c,(ICE)메가리카노,대표,,,
143d6714-302f-54c2-a809-300899acc40c,대용량 1L 아이스 아메리카노~,대표,,4700,"4,700원"
143d6714-302f-54c2-a809-300899acc40c,(ICE)큐브라떼,대표,"연유를 섞은 라떼에 에스프레소를 얼린 커피큐브를 올려, 녹을수록 더 진한 커피가 느껴지는 라떼",5700,"5,700원"
143d6714-302f-54c2-a809-300899acc40c,복숭아아이스티,대표,홍차의 깊은 맛과 풍부한 복숭아 향이 어우러진 달콤한 여름철 인기 음료,4500,"4,500원"
143d6714-302f-54c2-a809-300899acc40c,쿠키프라페,대표,"오레오의 특유의 맛과 부드러운 우유, 그리고 바닐라 향의 조화를 느낄 수 있는 메가MGC커피 베스트 메뉴",5400,"5,400원"
143d6714-302f-54c2-a809-300899acc40c,펼쳐서 더보기,,,,
143d6714-302f-54c2-a809-300899acc40c,신메뉴,,,,
143d6714-302f-54c2-a809-300899acc40c,크런치 피스타쵸 프라페,,피스타치오와 시리얼이 어우러진 고소한 풍미에 바삭바삭 씹히는 크런치 식감과 달콤한 초코 소스가 어우러진 시즌 한정 프라페,5500,"5,500원"
143d6714-302f-54c2-a809-300899acc40c,딸기라떼,,딸기과육이 풍부히 느껴지는 스테디 셀러 산뜻하고 달콤한 딸기가 가득해 부드러운 우유와 어우러져 더욱 기분 좋게 즐기는 아이스 라떼,5200,"5,200원"
143d6714-302f-54c2-a809-300899acc40c,말차젤라또 퐁당 딸기프라페,,한입 가득 진한 말차향이 퍼지는 말차 젤라또에 부드러운 딸기 밀크 쉐이크가 어우러져 기분 좋은 달콤 쌉싸름한 맛이 입안 가득 맴도는 프라페,5900,"5,900원"
143d6714-302f-54c2-a809-300899acc40c,딸기젤라또 퐁당 딥 초코라떼,,상큼한 딸기청에 찌인한 초코가 만나 맛이 없을 수 없는 달콤한 마법 같은 맛 딸기가 콕콕 박힌 딸기 젤라또를 요리조리 섞어서 즐기면 상큼 달달 더욱 맛있어지는 초코 라떼,5900,"5,900원"
143d6714-302f-54c2-a809-300899acc40c,그린키위 콕콕 딸키스무디,,진한 딸기청에 키위 씨가 콕콕 박힌 그린키위 스무디를 가득 올려 한잔 가득 새콤달콤 즐기는 스무디,5500,"5,500원"
143d6714-302f-54c2-a809-300899acc40c,펼쳐서 더보기,,,,
143d6714-302f-54c2-a809-300899acc40c,커피,,,,
143d6714-302f-54c2-a809-300899acc40c,할메가커피,,우리 할머니께서 즐겨드시던 달달한 믹스 커피 스타일로 만든 메가MGC커피만의 시원한 커피 음료,3600,"3,600원"
143d6714-302f-54c2-a809-300899acc40c,왕할메가커피,,우리 할머니께서 즐겨드시던 달달한 믹스 커피 스타일로 만든 메가MGC커피만의 메가사이즈 커피 음료,4700,"4,700원"
143d6714-302f-54c2-a809-300899acc40c,(ICE)메가리카노,대표,,,
143d6714-302f-54c2-a809-300899acc40c,대용량 1L 아이스 아메리카노~,대표,,4700,"4,700원"
143d6714-302f-54c2-a809-300899acc40c,(HOT)아메리카노,,"(기본 2샷) 메가MGC커피 블렌드 원두로 추출한 에스프레소에 물을 더해, 풍부한 바디감을 느낄 수 있는 스탠다드 커피",3000,"3,000원"
143d6714-302f-54c2-a809-300899acc40c,(ICE)아메리카노,대표,"(기본 2샷) 메가MGC커피 블렌드 원두로 추출한 에스프레소에 물을 더해, 풍부한 바디감을 느낄 수 있는 스탠다드 커피",3000,"3,000원"
143d6714-302f-54c2-a809-300899acc40c,펼쳐서 더보기,,,,
143d6714-302f-54c2-a809-300899acc40c,디카페인,,,,
143d6714-302f-54c2-a809-300899acc40c,(ICE)디카페인 메가리카노,,메가MGC커피 디카페인 아메리카노를 '960ml' 더 크고 가볍게 즐길 수 있는 대용량 커피,6000,"6,000원"
143d6714-302f-54c2-a809-300899acc40c,(HOT)디카페인 아메리카노,,향과 풍미 그대로 카페인만을 낮춰 민감한 분들도 안심하고 매일매일 즐길 수 있는 디카페인 커피,4500,"4,500원"
143d6714-302f-54c2-a809-300899acc40c,(ICE)디카페인 아메리카노,,향과 풍미 그대로 카페인만을 낮춰 민감한 분들도 안심하고 매일매일 즐길 수 있는 디카페인 커피,4500,"4,500원"
143d6714-302f-54c2-a809-300899acc40c,(HOT)디카페인 헛개리카노,,국내산 헛개수와 메가MGC커피만의 디카페인 아메리카노를 더해 고소한 맛이 조화로운 블렌딩 커피,4900,"4,900원"
143d6714-302f-54c2-a809-300899acc40c,(ICE)디카페인 헛개리카노,,국내산 헛개수와 메가MGC커피만의 디카페인 아메리카노를 더해 고소한 맛이 조화로운 블렌딩 커피,4900,"4,900원"
143d6714-302f-54c2-a809-300899acc40c,펼쳐서 더보기,,,,
143d6714-302f-54c2-a809-300899acc40c,콜드브루,,,,
143d6714-302f-54c2-a809-300899acc40c,(HOT)콜드브루오리지널,,차가운 물에 장시간 우려내 깔끔한 목넘김을 느낄 수 있는 콜드브루,5000,"5,000원"
143d6714-302f-54c2-a809-300899acc40c,(ICE)콜드브루오리지널,,차가운 물에 장시간 우려내 깔끔한 목넘김을 느낄 수 있는 콜드브루,5000,"5,000원"
143d6714-302f-54c2-a809-300899acc40c,(HOT)콜드브루라떼,,"콜드브루에 고소한 우유를 섞어, 깔끔함과 부드러움을 잡은 콜드브루 라떼",5500,"5,500원"
143d6714-302f-54c2-a809-300899acc40c,(ICE)콜드브루라떼,,"콜드브루에 고소한 우유를 섞어, 깔끔함과 부드러움을 잡은 콜드브루 라떼",5500,"5,500원"
143d6714-302f-54c2-a809-300899acc40c,콜드브루상품용,,,,
143d6714-302f-54c2-a809-300899acc40c,1L 콜드브루 원액입니다.,,,22000,"22,000원"
143d6714-302f-54c2-a809-300899acc40c,펼쳐서 더보기,,,,
143d6714-302f-54c2-a809-300899acc40c,스무디&프라페,,,,
143d6714-302f-54c2-a809-300899acc40c,코코넛커피 스무디,,바삭하고 고소한 코코넛 칩을 올리고 쌉싸름한 커피와 달콤한 코코넛이 조화로운 스무디,6200,"6,200원"
143d6714-302f-54c2-a809-300899acc40c,초코허니퐁크러쉬,,리얼 벌꿀이 들어가 더 달콤한 허니퐁시리얼과 달콤한 초코가 만나 시원하게 즐기는 달달한 프라페,5400,"5,400원"
143d6714-302f-54c2-a809-300899acc40c,플레인퐁크러쉬,,"우유와 퐁시리얼, 얼음을 함께 갈아 시원하게 즐기는 달달한 프라페 음료",5400,"5,400원"
143d6714-302f-54c2-a809-300899acc40c,딸기퐁크러쉬,,"우유와 퐁시리얼, 상큼한 딸기를 믹스하고, 얼음을 함께 갈아 시원하게 즐기는 달달한 프라페 음료",5400,"5,400원"
143d6714-302f-54c2-a809-300899acc40c,바나나퐁크러쉬,,"우유와 퐁시리얼, 부드러운 바나나를 믹스하고, 얼음을 함께 갈아 시원하게 즐기는 달달한 프라페 음료",5400,"5,400원"
143d6714-302f-54c2-a809-300899acc40c,펼쳐서 더보기,,,,
143d6714-302f-54c2-a809-300899acc40c,에이드&주스,,,,
143d6714-302f-54c2-a809-300899acc40c,딸기바나나주스,,"상큼한 딸기와 부드러운 바나나가 만나, 새콤달콤한 매력이 살아 있는 과일 음료",5500,"5,500원"
143d6714-302f-54c2-a809-300899acc40c,딸기주스,,탱글하게 살아 있는 딸기 과육의 상큼함을 만끽할 수 있는 과일 음료,5500,"5,500원"
143d6714-302f-54c2-a809-300899acc40c,블루베리플럼주스,,"새콤달콤한 블루베리와 식이섬유가 풍부한 플럼, 프리바이오틱스를 더해 건강한 블렌딩 주스",5500,"5,500원"
143d6714-302f-54c2-a809-300899acc40c,골드키위주스,,상큼달콤한 프리미엄 골드키위에 밀크씨슬을 더해 일상의 활력을 선사하는 건강한 블렌딩 주스,5500,"5,500원"
143d6714-302f-54c2-a809-300899acc40c,체리콜라,,"체리의 새콤함에 콜라의 청량함을 더해, 남녀노소 좋아하는 에이드",4800,"4,800원"
143d6714-302f-54c2-a809-300899acc40c,펼쳐서 더보기,,,,
143d6714-302f-54c2-a809-300899acc40c,음료,,,,
143d6714-302f-54c2-a809-300899acc40c,(ICE)오레오초코라떼,,달콤한 초콜릿의 풍미와 아삭한 오레오 살아있는 아이스 초코음료,5400,"5,400원"
143d6714-302f-54c2-a809-300899acc40c,핫초코,,부드러운 우유에 진한 초코소스가 어우러져 달콤하게 입맛을 깨우는 초콜릿 음료,5000,"5,000원"
143d6714-302f-54c2-a809-300899acc40c,아이스초코,,부드러운 우유에 진한 초코소스가 어우러져 달콤하게 입맛을 깨우는 초콜릿 음료,5000,"5,000원"
143d6714-302f-54c2-a809-300899acc40c,(HOT)토피넛라떼,,,,
143d6714-302f-54c2-a809-300899acc40c,달콤 고소한 토피넛에 부드러운 우유가 더해진 라떼,,,5300,"5,300원"
143d6714-302f-54c2-a809-300899acc40c,(ICE)토피넛라떼,,,,
143d6714-302f-54c2-a809-300899acc40c,달콤 고소한 토피넛에 부드러운 우유가 더해진 라떼,,,5300,"5,300원"
143d6714-302f-54c2-a809-300899acc40c,펼쳐서 더보기,,,,
143d6714-302f-54c2-a809-300899acc40c,티,대표,,,
143d6714-302f-54c2-a809-300899acc40c,복숭아아이스티,대표,홍차의 깊은 맛과 풍부한 복숭아 향이 어우러진 달콤한 여름철 인기 음료,4500,"4,500원"
143d6714-302f-54c2-a809-300899acc40c,(HOT)사과유자차,,,,
143d6714-302f-54c2-a809-300899acc40c,애플 티의 향긋함과 유자청의 상큼함이 어우러진 과일 티,,,5000,"5,000원"
143d6714-302f-54c2-a809-300899acc40c,(ICE)사과유자차,,,,
143d6714-302f-54c2-a809-300899acc40c,애플 티의 향긋함과 유자청의 상큼함이 어우러진 과일 티,,,5000,"5,000원"
143d6714-302f-54c2-a809-300899acc40c,(HOT)허니자몽블랙티,,달콤한 꿀청에 재운 자몽에 홍차의 부드러움을 어우른 상큼한 과일티,5200,"5,200원"
143d6714-302f-54c2-a809-300899acc40c,(ICE)허니자몽블랙티,,달콤한 꿀청에 재운 자몽에 홍차의 부드러움을 어우른 상큼한 과일티,5200,"5,200원"
143d6714-302f-54c2-a809-300899acc40c,펼쳐서 더보기,,,,
143d6714-302f-54c2-a809-300899acc40c,디저트,,,,
143d6714-302f-54c2-a809-300899acc40c,핫 치킨&딥치즈 치아바타,,쫄깃 바삭한 치아바타에 통살 치킨텐더와 감칠맛 가득 매콤한 MGC 비법소스가 어우러진 따끈한 샌드위치,5600,"5,600원"
143d6714-302f-54c2-a809-300899acc40c,초코스모어쿠키,,초코칩이 콕콕 박힌 촉촉한 초코 쿠키에 달콤하게 구운 마시멜로우가 만나 더 진한 초코 맛 쿠키,4900,"4,900원"
143d6714-302f-54c2-a809-300899acc40c,크로크무슈,,부드러운 빵에 햄과 치즈를 넣어구운 고소한 프랑스식 샌드위치,5800,"5,800원"
143d6714-302f-54c2-a809-300899acc40c,버터버터소금빵,,고소한 프랑스산 프레지덩 버터를 듬뿍넣어 더욱 부드러워진 버터소금빵과 아메리카노를 함께 즐길 수 있는 브런치 메뉴,5200,"5,200원"
143d6714-302f-54c2-a809-300899acc40c,버터버터소금빵(쥬에그잼),,"고소한 프랑스산 프레지덩 버터를 듬뿍넣어 더 부드럽고 짭쪼롬하게 즐길 수 있는 버터소금빵과, 도톰한 과육이 느껴지는 이탈리아 전통 쥬에그잼",5800,"5,800원"
143d6714-302f-54c2-a809-300899acc40c,펼쳐서 더보기,,,,
b566eff0-0271-5829-bbd0-a8187b889397,플레이스,,,,
b566eff0-0271-5829-bbd0-a8187b889397,서비스 이용이 제한되었습니다.,,,,
b566eff0-0271-5829-bbd0-a8187b889397,과도한 접근 요청으로 서비스 이용이 제한되었습니다.,,,,
b566eff0-0271-5829-bbd0-a8187b889397,잠시 후 다시 시도해주세요.,,IP: 211.192.210.178(09/Mar/2026:14:37:51 +0900),,
b566eff0-0271-5829-bbd0-a8187b889397,이전화면,,,,
b566eff0-0271-5829-bbd0-a8187b889397,새로고침,,,,
0f853dfc-1755-50fa-87d0-f54975674165,아메리카노,,,,
0f853dfc-1755-50fa-87d0-f54975674165,HOT AMERICANO,,,1500,"1,500원"
efe05755-2321-5a00-bc10-af19bb7dfb32,이전 페이지,,,,
efe05755-2321-5a00-bc10-af19bb7dfb32,플레이스,,,,
efe05755-2321-5a00-bc10-af19bb7dfb32,페이지 닫기,,,,
efe05755-2321-5a00-bc10-af19bb7dfb32,서비스 이용이 제한되었습니다.,,,,
efe05755-2321-5a00-bc10-af19bb7dfb32,과도한 접근 요청으로 서비스 이용이 제한되었습니다.,,,,
efe05755-2321-5a00-bc10-af19bb7dfb32,잠시 후 다시 시도해주세요.,,IP: 211.192.210.178(2026.03.09 14:35:12),,
efe05755-2321-5a00-bc10-af19bb7dfb32,이전화면새로고침,,,,
10db61c2-837e-554c-8e74-a1f86aad61ed,플레이스,,,,
10db61c2-837e-554c-8e74-a1f86aad61ed,서비스 이용이 제한되었습니다.,,,,
10db61c2-837e-554c-8e74-a1f86aad61ed,과도한 접근 요청으로 서비스 이용이 제한되었습니다.,,,,
10db61c2-837e-554c-8e74-a1f86aad61ed,잠시 후 다시 시도해주세요.,,IP: 211.192.210.178(09/Mar/2026:14:35:04 +0900),,
10db61c2-837e-554c-8e74-a1f86aad61ed,이전화면,,,,
10db61c2-837e-554c-8e74-a1f86aad61ed,새로고침,,,,
f52c4eb3-0338-5851-a484-ce3d49c8d0d0,에스포레소,,,1500,"1,500원"
f52c4eb3-0338-5851-a484-ce3d49c8d0d0,아메리카노,,,1500,"1,500원"
f52c4eb3-0338-5851-a484-ce3d49c8d0d0,녹차라떼,,,3000,"3,000원"
f52c4eb3-0338-5851-a484-ce3d49c8d0d0,캐모마일/페퍼민트,,,3000,"3,000원"
f52c4eb3-0338-5851-a484-ce3d49c8d0d0,레몬/유자/생강차,,,3000,"3,000원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,배달우리 매장은 배달 주문이 가능합니다,,,,
3ae2aca5-d817-5b65-9adb-f5d6823c651b,대표메뉴,대표,,,
3ae2aca5-d817-5b65-9adb-f5d6823c651b,딸기 쥬스(M),대표,,4500,"4,500원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,딸기 쥬스(L),대표,,5400,"5,400원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,딸기 쥬스(XL),대표,,6500,"6,500원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,아이스 아메리카노(L),대표,,3500,"3,500원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,아이스 아메리카노(XL),대표,,4000,"4,000원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,펼쳐서 더보기,,,,
3ae2aca5-d817-5b65-9adb-f5d6823c651b,최신메뉴,,,,
3ae2aca5-d817-5b65-9adb-f5d6823c651b,먹자먹자집밥2(흰밥위에계란+두부김치찌개+김),,,8900,"8,900원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,건강주스(애플+양배추+케일)설탕시럽x(L),,,6000,"6,000원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,건강주스(애플+양배추+케일)설탕시럽x(XL),,,7800,"7,800원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,신선귤주스1+1파격세일(XL),,,6500,"6,500원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,미니라볶이,,,,
3ae2aca5-d817-5b65-9adb-f5d6823c651b,라면+컵떡볶이+비엔나,,,6900,"6,900원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,펼쳐서 더보기,,,,
3ae2aca5-d817-5b65-9adb-f5d6823c651b,오늘의메뉴,,,,
3ae2aca5-d817-5b65-9adb-f5d6823c651b,요즘귀한 수박주스 1+1 감사세일(오늘만)(L),,,7500,"7,500원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,요즘귀한 수박주스 1+1 감사세일(오늘만)(XL),,,8900,"8,900원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,바나나주스1+1폭탄세일(오늘만)(L),,,7200,"7,200원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,바나나주스1+1폭탄세일(오늘만)(XL),,,8500,"8,500원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,열무밥+국물오뎅,,,12500,"12,500원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,펼쳐서 더보기,,,,
3ae2aca5-d817-5b65-9adb-f5d6823c651b,세트메뉴,,,,
3ae2aca5-d817-5b65-9adb-f5d6823c651b,열무밥+간장계란밥,,,12700,"12,700원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,열무밥+계란찜,,,12500,"12,500원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,열무밥+국물오뎅,,,12500,"12,500원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,열무밥+간장계란밥,,,12700,"12,700원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,열무밥+국물오뎅,,,12500,"12,500원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,펼쳐서 더보기,,,,
3ae2aca5-d817-5b65-9adb-f5d6823c651b,모모모 신메뉴,,,,
3ae2aca5-d817-5b65-9adb-f5d6823c651b,열무밥(고추장+참기름)(1인분),,,7500,"7,500원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,간장계란밥(1인분),,,5700,"5,700원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,뜨끈한 국물오뎅,,,5700,"5,700원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,직접만든 달콤한 식혜(L),,,5400,"5,400원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,직접만든 달콤한 식혜(XL),,,6500,"6,500원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,펼쳐서 더보기,,,,
3ae2aca5-d817-5b65-9adb-f5d6823c651b,토스트,,,,
3ae2aca5-d817-5b65-9adb-f5d6823c651b,카야잼버터토스트(M),,,5000,"5,000원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,카야잼치즈토스트(M),,,4700,"4,700원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,카야잼토스트(M),,,4000,"4,000원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,애플잼토스트,,,4000,"4,000원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,애플잼버터토스트,,,5000,"5,000원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,펼쳐서 더보기,,,,
3ae2aca5-d817-5b65-9adb-f5d6823c651b,생과일주스,,,,
3ae2aca5-d817-5b65-9adb-f5d6823c651b,상큼수박주스(L),,,5400,"5,400원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,상큼수박주스(XL),,,6500,"6,500원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,상큼수박주스(M),,,4500,"4,500원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,신선 귤주스(M),,,4500,"4,500원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,신선 귤주스(L),,,5400,"5,400원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,펼쳐서 더보기,,,,
3ae2aca5-d817-5b65-9adb-f5d6823c651b,혼합생과일,,,,
3ae2aca5-d817-5b65-9adb-f5d6823c651b,딸기라떼(L),,,5400,"5,400원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,딸기라떼(XL),,,6500,"6,500원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,케일사과주스(L),,,5400,"5,400원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,케일사과주스(XL),,,6500,"6,500원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,케일바나나주스(L),,,5400,"5,400원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,펼쳐서 더보기,,,,
3ae2aca5-d817-5b65-9adb-f5d6823c651b,커피,대표,,,
3ae2aca5-d817-5b65-9adb-f5d6823c651b,아이스 아메리카노(L),대표,,3500,"3,500원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,아이스 아메리카노(XL),대표,,4000,"4,000원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,카페라떼(L),,,3900,"3,900원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,카페라떼(XL),,,5700,"5,700원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,카푸치노(L),,,3900,"3,900원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,펼쳐서 더보기,,,,
3ae2aca5-d817-5b65-9adb-f5d6823c651b,스페셜음료,,,,
3ae2aca5-d817-5b65-9adb-f5d6823c651b,초코라떼(L),,,5400,"5,400원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,초코라떼(XL),,,6500,"6,500원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,미숫가루(ICE)(L),,,5400,"5,400원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,미숫가루(ICE)(XL),,,6500,"6,500원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,복숭아아이스티(ICE)(L),,,5400,"5,400원"
3ae2aca5-d817-5b65-9adb-f5d6823c651b,펼쳐서 더보기,,,,
3ae2aca5-d817-5b65-9adb-f5d6823c651b,원산지,,,,
3ae2aca5-d817-5b65-9adb-f5d6823c651b,접기,,,,
3ae2aca5-d817-5b65-9adb-f5d6823c651b,"쌀:국내산. 배추,고춧가루, 콩,돼지고기:국내산",,,,
c4950de2-4e4a-55fe-b38e-f7764de6533d,딸기 애프터눈티 세트(2인),대표,,,
c4950de2-4e4a-55fe-b38e-f7764de6533d,이용 가능 시간 14:30 - 18:00,대표,,98000,"98,000원"
c4950de2-4e4a-55fe-b38e-f7764de6533d,몬드리안 케이크,대표,고급스러운 맛과 비쥬얼을 자랑하는 몬드리안의 페스티브 한정 델리 케이크를 만나보세요.,,
c4950de2-4e4a-55fe-b38e-f7764de6533d,"65,000~75,000원",대표,,,
c4950de2-4e4a-55fe-b38e-f7764de6533d,시그니처 에이드 & 아이스티 4종,대표,,,
c4950de2-4e4a-55fe-b38e-f7764de6533d,특색 있는 맛과 비주얼의 시그니처 음료 4종,대표,,13000,"13,000원"
c4950de2-4e4a-55fe-b38e-f7764de6533d,시그니처 커피 4종,,블라인드 스팟에서 자체 개발해 유니크한 시그니처 커피 4종,11000,"11,000원"
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,이전 페이지,,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,문경새재도립공원,,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,페이지 닫기,,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,이미지 갯수,,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,999+,,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,문경새재도립공원도립공원,,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,알림받기,,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,별점,,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,"4.41방문자 리뷰 5,251블로그 리뷰 8,419",,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,출발,,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,도착,,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,저장,,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,거리뷰,,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,공유,,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,홈,,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,소식,,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,리뷰,사진,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,정보,사진,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,주소,사진,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,경북 문경시 문경읍 새재로 932,사진,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,찾아가는길,사진,◎서울 (1시간 40분 소요) 중부고속도로 → 호법분기점 → 영동고속도로 → 여주분기점 → 중부내륙고속도로 → 문경새재IC → 문경새재도립공원 ◎부산 · 대구 (대구 1시간 20분 소요) 경부고속도로 → 김천분기점 → 중부내륙고속도로 → 문경새재IC → 문경새재도립공원 ◎대...,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,내용 더보기,사진,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,전화번호,사진,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,0507-1321-0709,사진,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,안내,사진,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,복사,사진,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,홈페이지,사진,https://www.gbmg.go.kr/tour/contents.do?mId=0101010100,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,편의,사진,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,"남/녀 화장실 구분, 주차",사진,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,정보,사진,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,더보기,사진,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,클립,사진,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,더보기,사진,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,클립 올리고,사진,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,네이버페이,사진,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,포인트 적립하기,사진,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,방문자 사진·영상,사진,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,동영상,사진,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,동영상,사진,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,동영상,사진,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,방문자 사진·영상,사진,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,더보기,사진,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,"방문자 리뷰5,251",사진,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,"""산책로가 잘 되어있어요""",사진,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,이 키워드를 선택한 인원,사진,,1558,1558
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,"""볼거리가 많아요""",,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,이 키워드를 선택한 인원,,,1085,1085
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,"""주차하기 편해요""",,,,
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,이 키워드를 선택한 인원,,,849,849
d7d3e322-680b-5ce2-bb81-1f7d1da2c5fe,"""뷰가 좋아요""",,,,
